Speaker,DLGFile,Priority,StrRefCount,LegacyClips,HasLegacyVO,Notes
Vvhelp,VVHELP.DLG,3,15,0,No,
Achen,ACHEN.DLG,3,14,0,No,
Achen,BVICONI.DLG,3,14,0,No,
Amgrav01,AMGRAV01.DLG,3,14,0,No,
Arnman05,ARNMAN05.DLG,3,14,0,No,
Arnwar08,ARNWAR08.DLG,3,14,0,No,
Bazdra01,BAZDRA01.DLG,3,14,0,No,
Dadrow23,DADROW23.DLG,3,14,0,No,
Dbeggar2,DBEGGAR2.DLG,3,14,0,No,
Eldotp,ELDOTP.DLG,3,14,0,No,
Eldotp,JAGALVAR.DLG,3,14,0,No,
Eldotp,JAHEIRAP.DLG,3,14,0,No,
Eldotp,LEHTIN.DLG,3,14,0,No,
Ftownaz,FTOWNAZ.DLG,3,14,0,No,
Ftownaz,IDRYAD3.DLG,3,14,0,No,
Ftownaz,JAHEIRAJ.DLG,3,14,0,No,
Ftownaz,JAREVIA.DLG,3,14,0,No,
Hafiz,HAFIZ.DLG,3,14,0,No,
Hafiz,TOLGER.DLG,3,14,0,No,
Igolem2,IGOLEM2.DLG,3,14,0,No,
Igolem2,IZEFIA.DLG,3,14,0,No,
Igolem2,TAKIYAH.DLG,3,14,0,No,
Ohrblynn,OHRBLYNN.DLG,3,14,0,No,
Ohrblynn,OHRCOREN.DLG,3,14,0,No,
Ohrblynn,OHRDMH1.DLG,3,14,0,No,
Ohrblynn,OHRDMH2.DLG,3,14,0,No,
Ohrblynn,OHRHERET.DLG,3,14,0,No,
Ohrblynn,OHRHORVA.DLG,3,14,0,No,
Ohrblynn,OHRMOCOM.DLG,3,14,0,No,
Ohrblynn,OHRRANHM.DLG,3,14,0,No,
Ohrblynn,OHRSLARA.DLG,3,14,0,No,
Ohrdmh2,OHRDMH2.DLG,3,14,0,No,
Pbhunt01,PBHUNT01.DLG,3,14,0,No,
Pehllus,PEHLLUS.DLG,3,14,0,No,
Plfarm02,PLFARM02.DLG,3,14,0,No,
Rift01,RIFT01.DLG,3,14,0,No,
Rift01,RIFTW01.DLG,3,14,0,No,
Sahbar03,SAHBAR03.DLG,3,14,0,No,
Sahcpt02,SAHCPT02.DLG,3,14,0,No,
Sahpr4,SAHPR4.DLG,3,14,0,No,
Slaver1,SLAVER1.DLG,3,14,0,No,
Suelf1,SUELF1.DLG,3,14,0,No,
Tcyrando,TCYRANDO.DLG,3,14,0,No,
Telano,TELANO.DLG,3,14,0,No,
Tokcre01,TOKCRE01.DLG,3,14,0,No,
Uhfem01,UHFEM01.DLG,3,14,0,No,
Vvpriest,VVPRIEST.DLG,3,14,0,No,
Wilsonp,WILSON.DLG,3,14,0,No,
Wilsonp,WILSONP.DLG,3,14,0,No,
Yoshp,YOSHP.DLG,3,14,0,No,
Antenos,ANTENOS.DLG,3,13,0,No,
Arnman06,ARNMAN06.DLG,3,13,0,No,
Beggar3,BEGGAR3.DLG,3,13,0,No,
Beggar3,BRANWP.DLG,3,13,0,No,
Beggar3,GARKLA.DLG,3,13,0,No,
Beggar3,GENIE2.DLG,3,13,0,No,
Beggar3,MONTAR.DLG,3,13,0,No,
Beggar3,SEWERF.DLG,3,13,0,No,
Beggar3,YESLIP.DLG,3,13,0,No,
Bmthief,BMTHIEF.DLG,3,13,0,No,
Bmthief,DUSHAI.DLG,3,13,0,No,
Bmthief,MTOWNUL.DLG,3,13,0,No,
Brat1,BRAT1.DLG,3,13,0,No,
Brat1,ENNA.DLG,3,13,0,No,
Brat1,ERLIN.DLG,3,13,0,No,
Brat1,SAILDAN.DLG,3,13,0,No,
Brat1,SAILJOS.DLG,3,13,0,No,
C6Warsa1,C6WARSA1.DLG,3,13,0,No,
C6Warsa2,C6WARSA2.DLG,3,13,0,No,
Caehan,CAEHAN.DLG,3,13,0,No,
Ceigarol,CEIGAROL.DLG,3,13,0,No,
Ceigarol,LENORE.DLG,3,13,0,No,
Ceigarol,MTOB10.DLG,3,13,0,No,
Ceigarol,MTOB7.DLG,3,13,0,No,
Ceigarol,MTOB8.DLG,3,13,0,No,
Ceigarol,MTOB9.DLG,3,13,0,No,
Ceigarol,PIQUE.DLG,3,13,0,No,
Ceigarol,SHELTO.DLG,3,13,0,No,
Ceigarol,UTOR.DLG,3,13,0,No,
Dlost,DLOST.DLG,3,13,0,No,
Dream1,DREAM1.DLG,3,13,0,No,
Dynahp,DYNAHP.DLG,3,13,0,No,
Dynahp,JAMERONA.DLG,3,13,0,No,
Dynahp,JAMERONI.DLG,3,13,0,No,
Dynahp,LEHTIN.DLG,3,13,0,No,
Elearb01,ELEARB01.DLG,3,13,0,No,
Ftownul,FTOWNUL.DLG,3,13,0,No,
Ftownul,GAAL.DLG,3,13,0,No,
Ftownul,RENAL.DLG,3,13,0,No,
Ftownul,STGUARD1.DLG,3,13,0,No,
Ftownul,STGUARD2.DLG,3,13,0,No,
Games4,GAMES4.DLG,3,13,0,No,
Games4,MAGE2.DLG,3,13,0,No,
Games4,TOLGER.DLG,3,13,0,No,
Games4,VALYGARP.DLG,3,13,0,No,
Gbegg01,GBEGG01.DLG,3,13,0,No,
Golinv,GOLINV.DLG,3,13,0,No,
Golinv,IDRYAD1.DLG,3,13,0,No,
Golinv,IDRYAD2.DLG,3,13,0,No,
Golinv,IDRYAD3.DLG,3,13,0,No,
Jatermin,JATERMIN.DLG,3,13,0,No,
Jatermin,KESHEE.DLG,3,13,0,No,
Jatermin,LARRIA.DLG,3,13,0,No,
Jatermin,SAILJOS.DLG,3,13,0,No,
Jatermin,SAILNED.DLG,3,13,0,No,
Kprang01,KPRANG01.DLG,3,13,0,No,
Lassal,LASSAL.DLG,3,13,0,No,
Lissa,LISSA.DLG,3,13,0,No,
Menda3,MENDA3.DLG,3,13,0,No,
Montap,MONTAP.DLG,3,13,0,No,
Montap,SHOP06.DLG,3,13,0,No,
Montap,SHOP6.DLG,3,13,0,No,
Ohbelgia,OHBELGIA.DLG,3,13,11,Yes,
Ohhaunt,OHHAUNT.DLG,3,13,0,No,
Ohrhaldo,OHRHALDO.DLG,3,13,0,No,
Ohrhdeep,OHRHDEEP.DLG,3,13,0,No,
Plshkn01,PLSHKN01.DLG,3,13,0,No,
Ppbhaal,PPBHAAL.DLG,3,13,0,No,
Ppdradee,PPDRADEE.DLG,3,13,0,No,
Ppgirl,PPGIRL.DLG,3,13,0,No,
Pptiax2,PPTIAX2.DLG,3,13,0,No,
Suelf5,SUELF5.DLG,3,13,0,No,
Tcadril,TCADRIL.DLG,3,13,0,No,
Thief1,THIEF1.DLG,3,13,0,No,
Thief5,THIEF5.DLG,3,13,0,No,
Trgyp01,TRGYP01.DLG,3,13,0,No,
Trnobf01,TRNOBF01.DLG,3,13,0,No,
Trnobm01,TRNOBM01.DLG,3,13,0,No,
Trskin03,TRSKIN03.DLG,3,13,0,No,
Uddrow23,UDDROW23.DLG,3,13,0,No,
Uhfarm03,UHFARM03.DLG,3,13,0,No,
Vvamn1,VVAMN1.DLG,3,13,0,No,
Wall1,WALL1.DLG,3,13,0,No,
Z,Z.DLG,3,13,0,No,
Abazigal,ABAZIGAL.DLG,3,12,0,No,
Amwar03,AMWAR03.DLG,3,12,0,No,
Bdact01,BDACT01.DLG,3,12,0,No,
Beggar2,BEGGAR2.DLG,3,12,0,No,
Beggar2,GRETEK.DLG,3,12,0,No,
Beggar2,SHALAS.DLG,3,12,0,No,
Bellam,BELLAM.DLG,3,12,0,No,
Bellam,DRUNK1.DLG,3,12,0,No,
Borin,BORIN.DLG,3,12,0,No,
Borin,RIELEV.DLG,3,12,0,No,
C6Lanf,C6LANF.DLG,3,12,0,No,
C6Mess,C6MESS.DLG,3,12,0,No,
Cernd25P,CERND25P.DLG,3,12,0,No,
Clrani01,CLRANI01.DLG,3,12,0,No,
Csgaal,CSGAAL.DLG,3,12,0,No,
Danno1,DANNO1.DLG,3,12,0,No,
Dfisher,DFISHER.DLG,3,12,0,No,
Dmanno,DMANNO.DLG,3,12,0,No,
Dream4,DREAM4.DLG,3,12,0,No,
Elearb06,ELEARB06.DLG,3,12,0,No,
Kproen01,KPROEN01.DLG,3,12,0,No,
Malla01,MALLA01.DLG,3,12,0,No,
Mazzy3,MAZZY3.DLG,3,12,0,No,
Mazzy3,MAZZYJ.DLG,3,12,0,No,
Mgket01,MGKET01.DLG,3,12,0,No,
Multij,MULTIJ.DLG,3,12,0,No,
Obsgol01,OBSGOL01.DLG,3,12,0,No,
Ohbarzol,OHBARZOL.DLG,3,12,0,No,
Ohbberyl,OHBBERYL.DLG,3,12,0,No,
Ohrdad,OHRDAD.DLG,3,12,0,No,
Ohrrolf,OHRROLF.DLG,3,12,0,No,
Pirmur01,PIRMUR01.DLG,3,12,0,No,
Plshkn02,PLSHKN02.DLG,3,12,0,No,
Pplove,PPLOVE.DLG,3,12,0,No,
Regina,REGINA.DLG,3,12,0,No,
Riftc01,RIFTC01.DLG,3,12,0,No,
Rumort,RUMORT.DLG,3,12,0,No,
Sarbul01,SARBUL01.DLG,3,12,0,No,
Sarbul05,SARBUL05.DLG,3,12,0,No,
Sarman03,SARMAN03.DLG,3,12,0,No,
Sguard1,SGUARD1.DLG,3,12,0,No,
Shop04,SHOP04.DLG,3,12,0,No,
Shop04,SHOP4.DLG,3,12,0,No,
Shop05,SHOP05.DLG,3,12,0,No,
Shop05,SHOP5.DLG,3,12,0,No,
Shop05,TETHTO.DLG,3,12,0,No,
Tarnor,TARNOR.DLG,3,12,0,No,
Trmer03,TRMER03.DLG,3,12,0,No,
Trmer04,TRMER04.DLG,3,12,0,No,
Ttimoenj,TTIMOENJ.DLG,3,12,0,No,
Volo,VOLO.DLG,3,12,0,No,
Vvshad4,VVSHAD4.DLG,3,12,0,No,
Wcust05,WCUST05.DLG,3,12,0,No,
Wilsonj,WILSONJ.DLG,3,12,0,No,
Amaran,AMARAN.DLG,3,11,0,No,
Amaran,IGOLEM1.DLG,3,11,0,No,
Amaran,KELDORP.DLG,3,11,0,No,
Bbegg1,BBEGG1.DLG,3,11,0,No,
Bdgoph01,BDGOPH01.DLG,3,11,0,No,
Bounha,BOUNHA.DLG,3,11,0,No,
Bounha,OHNWMC13.DLG,3,11,0,No,
Boy1,BOY1.DLG,3,11,0,No,
Boy1,MIRIAN.DLG,3,11,0,No,
Boy1,SAILDAN.DLG,3,11,0,No,
Bshop01,BSHOP01.DLG,3,11,0,No,
Chalsp01,CHALSP01.DLG,3,11,0,No,
Crobar01,CROBAR01.DLG,3,11,0,No,
Dadrow18,DADROW18.DLG,3,11,0,No,
Docsol03,DOCSOL03.DLG,3,11,0,No,
Edwin25P,EDWIN25P.DLG,3,11,0,No,
Elearb04,ELEARB04.DLG,3,11,0,No,
Farthin,FARTHIN.DLG,3,11,0,No,
Ffcust01,FFCUST01.DLG,3,11,0,No,
Franco,FRANCO.DLG,3,11,0,No,
Ftowwi,FTOWWI.DLG,3,11,0,No,
Ftowwi,RENAL.DLG,3,11,0,No,
Ftowwi,WEREFE.DLG,3,11,0,No,
Games5,GAMES5.DLG,3,11,0,No,
Games5,IGOLFLE3.DLG,3,11,0,No,
Games5,MAGE2.DLG,3,11,0,No,
Games5,MAGE3.DLG,3,11,0,No,
Games5,TOLGER.DLG,3,11,0,No,
Games5,VALYGARP.DLG,3,11,0,No,
Gorgit,GORGIT.DLG,3,11,0,No,
Jan25P,JAN25P.DLG,3,11,0,No,
Kpglai01,KPGLAI01.DLG,3,11,0,No,
Kprang02,KPRANG02.DLG,3,11,0,No,
Lassal02,LASSAL02.DLG,3,11,0,No,
Mazzy4,MAZZY4.DLG,3,11,0,No,
Mazzy4,MAZZYP.DLG,3,11,0,No,
Mtownul,MTOWNUL.DLG,3,11,0,No,
Mtownul,STGUARD3.DLG,3,11,0,No,
Mtownul,THIEF1.DLG,3,11,0,No,
Mtowwi,MTOWWI.DLG,3,11,0,No,
Mtowwi,RENAL.DLG,3,11,0,No,
Mtowwi,WEREMA.DLG,3,11,0,No,
Oghmonk1,OGHMONK1.DLG,3,11,0,No,
Ohdcolin,OHDCOLIN.DLG,3,11,7,Yes,
Ohddixth,OHDDIXTH.DLG,3,11,5,Yes,
Ohhspi02,OHHSPI02.DLG,3,11,0,No,
Ohrtwofo,OHRTWOFO.DLG,3,11,5,Yes,
Oriona,ORIONA.DLG,3,11,0,No,
Pirkid01,PIRKID01.DLG,3,11,0,No,
Pirpir08,PIRPIR08.DLG,3,11,0,No,
Ppdesh2,PPDESH2.DLG,3,11,0,No,
Pwauk1,PWAUK1.DLG,3,11,0,No,
R158,R158.DLG,3,11,0,No,
Radeel,RADEEL.DLG,3,11,0,No,
Sahchf02,SAHCHF02.DLG,3,11,0,No,
Scbutler,SCBUTLER.DLG,3,11,0,No,
Shadel,SHADEL.DLG,3,11,0,No,
Spech3,SPECH3.DLG,3,11,0,No,
Spech3,STONE.DLG,3,11,0,No,
Spech3,STONED.DLG,3,11,0,No,
Tarnes,TARNES.DLG,3,11,0,No,
Tarnes,VALYGAR.DLG,3,11,0,No,
Tazok,TAZOK.DLG,3,11,0,No,
Trkid01,TRKID01.DLG,3,11,0,No,
Trple02,TRPLE02.DLG,3,11,0,No,
Ttxanj,TTXANJ.DLG,3,11,0,No,
Unused,UNUSED.DLG,3,11,0,No,
Valygarx,VALYGARX.DLG,3,11,0,No,
Welther,WELTHER.DLG,3,11,0,No,
Wilmat,WILMAT.DLG,3,11,0,No,
Yaga02,YAGA02.DLG,3,11,0,No,
Ammerc01,AMMERC01.DLG,3,10,0,No,
Arnman02,ARNMAN02.DLG,3,10,0,No,
Arnman09,ARNMAN09.DLG,3,10,0,No,
Bdcoun01,BDCOUN01.DLG,3,10,0,No,
Bmtown2,BMTOWN2.DLG,3,10,0,No,
Borda,BORDA.DLG,3,10,0,No,
Borda,TOLGER.DLG,3,10,0,No,
Brus3,BRUS3.DLG,3,10,0,No,
Cernd25J,CERND25J.DLG,3,10,0,No,
Cernd25J,CERNDJ.DLG,3,10,0,No,
Cguard1,CGUARD1.DLG,3,10,0,No,
Cguard1,RIGGILO.DLG,3,10,0,No,
Civil02,CIVIL02.DLG,3,10,0,No,
Cohnta,COHNTA.DLG,3,10,0,No,
Counsec,COUNSEC.DLG,3,10,0,No,
Cowldie,COWLDIE.DLG,3,10,0,No,
Dadrow21,DADROW21.DLG,3,10,0,No,
Deltow01,DELTOW01.DLG,3,10,0,No,
Deltow02,DELTOW02.DLG,3,10,0,No,
Dharlot1,DHARLOT1.DLG,3,10,0,No,
Dillar,DILLAR.DLG,3,10,0,No,
Dillar,KELDOR.DLG,3,10,0,No,
Docsol02,DOCSOL02.DLG,3,10,0,No,
Doppsm,DOPPSM.DLG,3,10,0,No,
Doppsm,JAHEIRA.DLG,3,10,0,No,
Doppsm,LIFE2.DLG,3,10,0,No,
Drelle,DRELLE.DLG,3,10,0,No,
Enna,ENNA.DLG,3,10,0,No,
Enna,FTOWN5.DLG,3,10,0,No,
Enna,HAERDAJ.DLG,3,10,0,No,
Enna,MAZZYJ.DLG,3,10,0,No,
Enna,URCHIN1.DLG,3,10,0,No,
Excult1,EXCULT1.DLG,3,10,0,No,
Excult1,RIGGILO.DLG,3,10,0,No,
Ffactor3,FFACTOR3.DLG,3,10,0,No,
Ffactor3,FFBIFF01.DLG,3,10,0,No,
Garjum,GARJUM.DLG,3,10,0,No,
Ilbegg01,ILBEGG01.DLG,3,10,0,No,
Imoen25P,IMOEN25P.DLG,3,10,0,No,
Iron11,IRON11.DLG,3,10,0,No,
Iron11,LEONA.DLG,3,10,0,No,
Jugcol01,JUGCOL01.DLG,3,10,0,No,
Keldo25P,KELDO25P.DLG,3,10,0,No,
Larze,LARZE.DLG,3,10,0,No,
Larze,MADEEN.DLG,3,10,0,No,
Laune,LAUNE.DLG,3,10,0,No,
Leona,LEONA.DLG,3,10,0,No,
Leona,VOICE.DLG,3,10,0,No,
Life2,LIFE2.DLG,3,10,0,No,
Life2,OGRELEAD.DLG,3,10,0,No,
Life4,LIFE4.DLG,3,10,0,No,
Malkal,MALKAL.DLG,3,10,0,No,
Malkal,MINSCJ.DLG,3,10,0,No,
Malkal,PROPHET1.DLG,3,10,0,No,
Malkal,Z.DLG,3,10,0,No,
Mazzy25P,MAZZY25P.DLG,3,10,0,No,
Memnis,MEMNIS.DLG,3,10,0,No,
Memnis,SASSAR.DLG,3,10,0,No,
Memnis,WOLFW1.DLG,3,10,0,No,
Minsc25P,MINSC25P.DLG,3,10,0,No,
Mook,MOOK.DLG,3,10,0,No,
Mourner1,MOURNER1.DLG,3,10,0,No,
Mtown3,MTOWN3.DLG,3,10,0,No,
Mtown3,PROST1.DLG,3,10,0,No,
Mtown3,SAILNED.DLG,3,10,0,No,
Mtown3,SHOPGE.DLG,3,10,0,No,
Mtown3,THIEFM.DLG,3,10,0,No,
Murtlen,MURTLEN.DLG,3,10,0,No,
Nalia25P,NALIA25P.DLG,3,10,0,No,
Nobl8,NOBL8.DLG,3,10,0,No,
Ohbcogua,OHBCOGUA.DLG,3,10,0,No,
Ohbhuegr,OHBHUEGR.DLG,3,10,0,No,
Ohbhuegr,OHNHUEGR.DLG,3,10,0,No,
Ohbwing,OHBWING.DLG,3,10,6,Yes,
Ohdbride,OHDBRIDE.DLG,3,10,6,Yes,
Ohnmerc1,OHNMERC1.DLG,3,10,0,No,
Ohnmerc1,OHNMERC2.DLG,3,10,0,No,
Ohnmerc1,OHNMERC3.DLG,3,10,0,No,
Ohnmerc1,OHNMMER1.DLG,3,10,0,No,
Ohrbull1,OHRBULL1.DLG,3,10,0,No,
Ohrtorca,OHRTORCA.DLG,3,10,0,No,
Orphan2,ORPHAN2.DLG,3,10,0,No,
Palkni05,PALKNI05.DLG,3,10,0,No,
Pallon,PALLON.DLG,3,10,0,No,
Pallon,TOLGER.DLG,3,10,0,No,
Postul2,POSTUL2.DLG,3,10,0,No,
Postul5,POSTUL5.DLG,3,10,0,No,
Ppdrimo,PPDRIMO.DLG,3,10,0,No,
Ppdrimo,PPIMO.DLG,3,10,0,No,
Ppgith,PPGITH.DLG,3,10,0,No,
Ppjoye,PPJOYE.DLG,3,10,0,No,
Rashad,RASHAD.DLG,3,10,0,No,
Rumamk,RUMAMK.DLG,3,10,0,No,
Rumoru,RUMORU.DLG,3,10,0,No,
Rumsar,RUMSAR.DLG,3,10,0,No,
Sarelf01,SARELF01.DLG,3,10,0,No,
Sarev25P,SAREV25P.DLG,3,10,0,No,
Sbwench,SBWENCH.DLG,3,10,0,No,
Sevpat04,SEVPAT04.DLG,3,10,0,No,
Slshop02,SLSHOP02.DLG,3,10,0,No,
Swsfoll2,SWSFOLL2.DLG,3,10,0,No,
Tour1,TOUR1.DLG,3,10,0,No,
Tour2,TOUR2.DLG,3,10,0,No,
Trcar03,TRCAR03.DLG,3,10,0,No,
Trcut07,TRCUT07.DLG,3,10,0,No,
Trgrd01,TRGRD01.DLG,3,10,0,No,
Trmer01,TRMER01.DLG,3,10,0,No,
Trtavp01,TRTAVP01.DLG,3,10,0,No,
Udchal,UDCHAL.DLG,3,10,0,No,
Udimp,UDIMP.DLG,3,10,0,No,
Vvparis,VVPARIS.DLG,3,10,0,No,
Wilkid01,WILKID01.DLG,3,10,0,No,
Wilkid02,WILKID02.DLG,3,10,0,No,
Aemerch,AEMERCH.DLG,3,9,0,No,
Ajantd,AJANTD.DLG,3,9,0,No,
Ajantd,BAERIE.DLG,3,9,0,No,
Ajantd,VAELAS.DLG,3,9,0,No,
Amcst03,AMCST03.DLG,3,9,0,No,
Amnis2,AMNIS2.DLG,3,9,0,No,
Amnis2,ARAN.DLG,3,9,0,No,
Amnis2,BAERIE.DLG,3,9,0,No,
Amnis2,BHAERDA.DLG,3,9,0,No,
Amnis2,BJAHEIR.DLG,3,9,0,No,
Amnis2,BKELDOR.DLG,3,9,0,No,
Amnis2,BMINSC.DLG,3,9,0,No,
Aoln,AOLN.DLG,3,9,0,No,
Aoln,JAHEIRAJ.DLG,3,9,0,No,
Aoln,JAREVIA.DLG,3,9,0,No,
Aoln,VALYGAR.DLG,3,9,0,No,
Arled,ARLED.DLG,3,9,0,No,
Arnman01,ARNMAN01.DLG,3,9,0,No,
Ashen,ASHEN.DLG,3,9,0,No,
Ashen,ILYICH.DLG,3,9,0,No,
Bardol,BARDOL.DLG,3,9,0,No,
Bardol,KSLAVE01.DLG,3,9,0,No,
Barl,BARL.DLG,3,9,0,No,
Bbegg2,BBEGG2.DLG,3,9,0,No,
Bftown1,BFTOWN1.DLG,3,9,0,No,
Bogre1,BOGRE1.DLG,3,9,0,No,
Brat2,BRAT2.DLG,3,9,0,No,
Brat2,SAILJOS.DLG,3,9,0,No,
Civil01,CIVIL01.DLG,3,9,0,No,
Clerk01,CLERK01.DLG,3,9,0,No,
Connol,CONNOL.DLG,3,9,0,No,
Connol,IMOEN10.DLG,3,9,0,No,
Connol,KSLAVE01.DLG,3,9,0,No,
Connol,MUGGER1.DLG,3,9,0,No,
Connol,VALYGARX.DLG,3,9,0,No,
D1Gori,D1GORI.DLG,3,9,0,No,
Dandal,DANDAL.DLG,3,9,0,No,
Dandal,LAVOK.DLG,3,9,0,No,
Dandal,VALYGARJ.DLG,3,9,0,No,
Dcleric,DCLERIC.DLG,3,9,0,No,
Diane,DIANE.DLG,3,9,0,No,
Dpjon02,DPJON02.DLG,3,9,0,No,
Drelle2,DRELLE2.DLG,3,9,0,No,
Druff2,DRUFF2.DLG,3,9,0,No,
Elearb07,ELEARB07.DLG,3,9,0,No,
Excult2,EXCULT2.DLG,3,9,0,No,
Excult2,MOORLOCK.DLG,3,9,0,No,
Excult2,RIGGILO.DLG,3,9,0,No,
Farm5,FARM5.DLG,3,9,0,No,
Ffactor1,FFACTOR1.DLG,3,9,0,No,
Ffactor2,FFACTOR2.DLG,3,9,0,No,
Ffcust03,FFCUST03.DLG,3,9,0,No,
Ffcust05,FFCUST05.DLG,3,9,0,No,
Ffcust08,FFCUST08.DLG,3,9,0,No,
Flambg,FLAMBG.DLG,3,9,0,No,
Flambg,JAHEIRAJ.DLG,3,9,0,No,
Flambg,TERRECE.DLG,3,9,0,No,
Gellan,GELLAN.DLG,3,9,0,No,
Gellan,SHOP01.DLG,3,9,0,No,
Gellan,SHOP1.DLG,3,9,0,No,
Gguard01,GGUARD01.DLG,3,9,0,No,
Gnoblem2,GNOBLEM2.DLG,3,9,0,No,
Guard3,GUARD3.DLG,3,9,0,No,
Guard3,WINTHR2.DLG,3,9,0,No,
Haegan,HAEGAN.DLG,3,9,0,No,
Haegan,SHARA1.DLG,3,9,0,No,
Haerd25P,HAERD25P.DLG,3,9,0,No,
Imoemj,IMOEMJ.DLG,3,9,0,No,
Imoemj,IMOENJ.DLG,3,9,0,No,
Ithtyl,ITHTYL.DLG,3,9,0,No,
Ithtyl,KELDOR.DLG,3,9,0,No,
Kaypal03,KAYPAL03.DLG,3,9,0,No,
Kpfarm01,KPFARM01.DLG,3,9,0,No,
Krotan,KROTAN.DLG,3,9,0,No,
Montar,MONTAR.DLG,3,9,0,No,
Montar,SHOP01.DLG,3,9,0,No,
Montar,SHOP06.DLG,3,9,0,No,
Montar,SHOP1.DLG,3,9,0,No,
Montar,SHOP6.DLG,3,9,0,No,
Montar,TORGAL.DLG,3,9,0,No,
Mtown5,MTOWN5.DLG,3,9,0,No,
Mtown5,RINNIE.DLG,3,9,0,No,
Mtown6,MTOWN6.DLG,3,9,0,No,
Mtown6,TELLAN.DLG,3,9,0,No,
Mugger3,MUGGER3.DLG,3,9,0,No,
Neira,NEIRA.DLG,3,9,0,No,
Neira,VALYGAR.DLG,3,9,0,No,
Nobl5,NOBL5.DLG,3,9,0,No,
Obshal03,OBSHAL03.DLG,3,9,0,No,
Ohdbfath,OHDBFATH.DLG,3,9,6,Yes,
Ohddoor1,OHDDOOR1.DLG,3,9,0,No,
Ohdhamms,OHDHAMMS.DLG,3,9,0,No,
Ohdhamms,OHDTRAGG.DLG,3,9,0,No,
Ohdhelmk,OHDHELMK.DLG,3,9,0,No,
Ohrakuda,OHRAKUDA.DLG,3,9,6,Yes,
Ohrdaltn,OHRDALTN.DLG,3,9,6,Yes,
Postul3,POSTUL3.DLG,3,9,0,No,
Postul4,POSTUL4.DLG,3,9,0,No,
Postul6,POSTUL6.DLG,3,9,0,No,
Prost4,PROST4.DLG,3,9,0,No,
Rumori,RUMORI.DLG,3,9,0,No,
Sarkis02,SARKIS02.DLG,3,9,0,No,
Sarwai01,SARWAI01.DLG,3,9,0,No,
Satos,SATOS.DLG,3,9,0,No,
Sbcust01,SBCUST01.DLG,3,9,0,No,
Sevdru01,SEVDRU01.DLG,3,9,0,No,
Shthstor,SHTHSTOR.DLG,3,9,0,No,
Slcent,SLCENT.DLG,3,9,0,No,
Slumm2,SLUMM2.DLG,3,9,0,No,
Surgeo,SURGEO.DLG,3,9,0,No,
Tanwiz1,TANWIZ1.DLG,3,9,0,No,
Trcar01,TRCAR01.DLG,3,9,0,No,
Trftow01,TRFTOW01.DLG,3,9,0,No,
Trftow03,TRFTOW03.DLG,3,9,0,No,
Trftow04,TRFTOW04.DLG,3,9,0,No,
Trftow05,TRFTOW05.DLG,3,9,0,No,
Trgyp03,TRGYP03.DLG,3,9,0,No,
Trmtow02,TRMTOW02.DLG,3,9,0,No,
Trmtow03,TRMTOW03.DLG,3,9,0,No,
Trmtow04,TRMTOW04.DLG,3,9,0,No,
Trmtow05,TRMTOW05.DLG,3,9,0,No,
Trskin04,TRSKIN04.DLG,3,9,0,No,
Trthf03,TRTHF03.DLG,3,9,0,No,
Udkuo01,UDKUO01.DLG,3,9,0,No,
Urchin2,URCHIN2.DLG,3,9,0,No,
Urchin3,URCHIN3.DLG,3,9,0,No,
Vampire1,VAMPIRE1.DLG,3,9,0,No,
Vvsansuk,VVSANSUK.DLG,3,9,0,No,
Wcust01,WCUST01.DLG,3,9,0,No,
Winnkeep,WINNKEEP.DLG,3,9,0,No,
Aaaaa,AAAAA.DLG,3,8,0,No,
Aewere1,AEWERE1.DLG,3,8,0,No,
Aewere5,AEWERE5.DLG,3,8,0,No,
Alorap,ALORAP.DLG,3,8,0,No,
Alorap,ESCORT1.DLG,3,8,0,No,
Alorap,GENIE2.DLG,3,8,0,No,
Alorap,JAHEIRAP.DLG,3,8,0,No,
Alorap,KGENIE2.DLG,3,8,0,No,
Alorap,NOBLE2.DLG,3,8,0,No,
Ammerc02,AMMERC02.DLG,3,8,0,No,
Amnise,AMNISE.DLG,3,8,0,No,
Amnise,BJAHEIR.DLG,3,8,0,No,
Amtgen01,AMTGEN01.DLG,3,8,0,No,
Amwar01,AMWAR01.DLG,3,8,0,No,
Barsail1,BARSAIL1.DLG,3,8,0,No,
Bazpat02,BAZPAT02.DLG,3,8,0,No,
Bentha,BENTHA.DLG,3,8,0,No,
Bentha,HERVO.DLG,3,8,0,No,
Bentha,JAHEIRA.DLG,3,8,0,No,
Bentha,JAHEIRAP.DLG,3,8,0,No,
Bentha,KALAH2.DLG,3,8,0,No,
Bentha,LIFE2.DLG,3,8,0,No,
Bfisher1,BFISHER1.DLG,3,8,0,No,
Bfishw1,BFISHW1.DLG,3,8,0,No,
Bhalf1,BHALF1.DLG,3,8,0,No,
Bhelm,BHELM.DLG,3,8,0,No,
Bmtown1,BMTOWN1.DLG,3,8,0,No,
Bmtown3,BMTOWN3.DLG,3,8,0,No,
Bmtown4,BMTOWN4.DLG,3,8,0,No,
Bnoble2,BNOBLE2.DLG,3,8,0,No,
Bob,BOB.DLG,3,8,0,No,
Bob,JAHEIRAJ.DLG,3,8,0,No,
Bprost1,BPROST1.DLG,3,8,0,No,
Bprost2,BPROST2.DLG,3,8,0,No,
Burch2,BURCH2.DLG,3,8,0,No,
Bwench,BWENCH.DLG,3,8,0,No,
Cattac,CATTAC.DLG,3,8,0,No,
