StrRef,Speaker,Text,WAV_Reference,Chapter,Source_File
3022,Minsc,"Boo is a fine friend, and powerful in ways you don't let yourself see! To insult Boo is to insult all things small that try hard. Oh, and Minsc as well.",,1,MINSCJ
3076,Minsc,Minsc and Boo and you! There can be no greater a team in all the realms!,,1,MINSCP
3144,Minsc,"Boo likes the forest, but Minsc? Oh, every time Boo plays in the leaves, Minsc has to give him another bath.",,1,BMINSC
3148,Minsc,"Of course he does, and it makes him squirm so much that I fear losing him. If he got loose... I worry what such a powerful creature would do if left unchecked.",,1,BMINSC
3150,Minsc,"Aye, and when we face a foe, I shall show them his pointy teeth!",,1,BMINSC
3151,Minsc,"Minsc has had the pleasure of standing next to many a warrior in battle, but I swear, I have never been as impressed as I am with you, Mazzy.",MINSC51,1,BMINSC
3153,Minsc,"Minsc does not insult those that fight with honor on the side of right! You may not be as big as Minsc, but very few are.",,1,BMINSC
3157,Minsc,"You are a sight in battle, young Mazzy! Boo has keen interest in the small, and Minsc takes great joy in the honor of combat, hehe, so you are doubly worthy of our company.",MINSC52,1,BMINSC
3159,Minsc,"I could not be more so! Don't look for subtle messages, I keep nothing hidden. I help the weak and leave evil in my boot print. You are similar... Boo can tell.",,1,BMINSC
3162,Minsc,"Arrgh! Minsc could use a healing touch. Oh, poor Boo; the sight of blood does make him tremble so.",MINSC53,1,BMINSC
3164,Minsc,"You would seek the path of paladin? A difficult road, and you will find many barriers that sword will not break.",,1,BMINSC
3166,Minsc,"Ahh, Boo, Minsc has placed his feet where his head should go once more. No, Mazzy, I meant only that it is a path that is difficult regardless.",,1,BMINSC
3169,Minsc,"You are more like Boo than Minsc. Boo is small, but he is more than people would believe. Evil will see you like they see Boo, and that will help you in the end.",,1,BMINSC
3171,Minsc,NOOO! Such a vile act will not go unpunished! Minsc will see this paladin's heart avenged! And Boo shall burrow through your black little souls!,MINSC54,1,BMINSC
3172,Minsc,"Mazzy! You walk with the living once more! Minsc was so scar... uh... well... Boo! Boo was so scared you were lost to us, but miracles have brought you back!",,1,BMINSC
3175,Minsc,"Of course, brave little one. See, Boo, she is well and as she was. You were foolish to have been worried. Yes... you were.",,1,BMINSC
3179,Minsc,"Ahh, this land is fine... but I wish I could show Boo the fields of Rashemen. We could run free through the snow... ah, though Boo would look some kind of funny in a drift, I tell you this. Ha ha!",MINSC66,1,BMINSC
3182,Minsc,"No, it is as real as Minsc, though even larger! It lies far in the direction of the sun at morning. Ah, but it has been long since I left it.",,1,BMINSC
3184,Minsc,"I was on my dajemma, a journey to prove my manhood! Oh, we were a pair, me and my witch! I was to watch over Dynaheir and bring her home in... in safety.",,1,BMINSC
3186,Minsc,"You have been good friends, you and you... Minsc would ask something! Will you be my witch, Aerie? Boo and I are nothing without a witch...",,1,BMINSC
3188,Minsc,"My sword, my soul, my hamster... all of these I pledge to... to Aerie, my witch... HEAR THAT, EVIL? MINSC HAS A NEW WITCH! WOE IS YOU!",,1,BMINSC
3190,Minsc,"You are okay, Aerie?... Boo tried his best to save you.",MINSC55,1,BMINSC
3191,Minsc,"Wine, everyone! Song! The witch lives!",,1,BMINSC
3194,Minsc,"Boo wishes you well, young Mazzy. Minsc does too. May evil fear your bootfall wherever you tread.",,1,BMINSC
3196,Minsc,All will fall before the might of Minsc and Boo! Evil all about! All will... FAAARRRRGHHH!,MINSC56,1,BMINSC
3200,Minsc,I will fight! Minsc fights and evil falls!,,1,BMINSC
3202,Minsc,I will... I... Keldorn?,,1,BMINSC
3205,Minsc,"RRRAAAAGH! KILL, SAYS BOO! KILL, DOES MINSC!",MINSC57,1,BMINSC
3207,Minsc,"Raaagh! Ra... Minsc... Minsc is... better now. Boo calms as we speak. Thank you, paladin.",,1,BMINSC
3209,Minsc,"Minsc is calm. Boo is calm. You are wise in your words and bear your weapon well. Would that you could hear Boo's praise, for my own words do not suffice.",,1,BMINSC
3212,Minsc,Who wants a piece of Minsc? Who? Evil will die here! Enemies everywhere!,MINSC58,1,BMINSC
3214,Minsc,Friends... my friends...,,1,BMINSC
3217,Minsc,"Minsc calms... you are right... Thank you, Keldorn. You are... an inspiration to me.",,1,BMINSC
3221,Minsc,"You bear the wounds of battle well, Keldorn. A warrior of your ability would be well respected in my home of Rashemen.",MINSC59,1,BMINSC
3225,Minsc,"This, Boo, this is a hero of legend! Minsc is honored to fight at your side, Keldorn!",,1,BMINSC
3235,Minsc,"Yet more scars that show Minsc's prowess in battle! All great warriors wear such marks. Keldorn, you must have a great many scars that are your medals of combat! Do you wear them proudly, as Minsc does?",MINSC60,1,BMINSC
3237,Minsc,"I did not think of it that way, though scars are my proof that I will fight evil to the last. It places fear in the hearts of the enemy.",,1,BMINSC
3239,Minsc,"I can respect that, though I would rather my enemies know I am coming and that there is little they can do.",,1,BMINSC
3240,Minsc,No! For such a warrior to fall here is an abomination! And I do not even know the word! All will feel my boot to head for this!,MINSC61,1,BMINSC
3241,Minsc,"Oh, your legacy did not die! You are with us again! Oh, Boo is positively vibrating with happiness! Minsc will not let such evil claim you again!",MINSC62,1,BMINSC
3243,Minsc,"I do not like to think of those I have lost as gone. I may not speak of them much, but they are in each swing of my sword as I avenge them!",,1,BMINSC
3247,Minsc,"Ah! Minsc... *pant* Minsc breathes! Boo! Where is Boo? Oh, there you are. You did not leave me. A miracle is this!",MINSC63,1,BMINSC
3252,Minsc,And Boo would have it no other way! Minsc lives. Beware evil!,,1,BMINSC
3253,Minsc,"Cernd, you are akin to nature as I am. Why did you not take up the blade to fight? I do not think I would have the patience you do in battle.",MINSC67,1,BMINSC
3264,Minsc,"Confused looks from all sides, but Minsc understands!",,1,BMINSC
3267,Minsc,"Flowers are beautiful, aren't they, Boo? I wish there were more to see.",MINSC68,1,BMINSC
3270,Minsc,"I don't understand much that is complicated, but the trees and the flowers are music to my eyes. Boo prefers the calm of the forest, though he suffers my company.",,1,BMINSC
3283,Minsc,"No, he is my hamster. You talk in circles, Cernd, but that's okay. Boo runs in them.",,1,BMINSC
3298,Minsc,"You are not as serious as many druids I have met, Cernd. Some even disapprove of me because I am... I am... I'd... hmm... I don't really know why. Boo will not tell me either.",MINSC69,1,BMINSC
3317,Minsc,"You could just say you don't know. Boo makes more sense, and he does not have thumbs.",,1,BMINSC
4292,Yoshimo,it is good to see you again.,,1,YOSHIMO
4300,Yoshimo,NO! I did not kill her!,,1,YOSHIMO
4310,Yoshimo,"She, uh, released me from bondage. I am a free man again and ready to rejoin your party.",,1,YOSHIMO
4343,Yoshimo,"Please, do not be angry with me. The nymph enchanted me, but she has since freed me. I am a free man again and ready to rejoin your party.",,1,YOSHIMO
4349,Yoshimo,I did not hurt the nymph! She released me from the fairy circle. I am a free man again and ready to join your party.,,1,YOSHIMO
4358,Yoshimo,"After the nymph released me, I ran to catch up with you and had a little run-in with a worg. The worg wounded me.",,1,YOSHIMO
4362,Yoshimo,It is the truth! I would not harm that innocent nymph! She released me from the fairy circle so that I could rejoin my companions. You must believe me!,,1,YOSHIMO
4366,Yoshimo,I am pleased to travel with you again.,,1,YOSHIMO
4367,Yoshimo,I am very sorry to hear that. You shall find me in Athkatla should you need me. I will be staying at the Copper Coronet. Travel safely.,,1,YOSHIMO
4368,Yoshimo,"When you have thought about this and realized your error, you will find me at the Copper Coronet in Athkatla. I will now take my leave of you.",,1,YOSHIMO
5009,DRYAD,Hold Undead,,1,DRYAD
5036,DRYAD,I think that goes without saying.,NALIA50,1,DRYAD
5037,DRYAD,"If I had wanted your tutelage, surely I would have asked for it!",,1,DRYAD
5038,DRYAD,"I know, Yoshimo. I'm not angry with you, really... I'm just nervous. I would feel very guilty if I set off a trap by accident.",,1,DRYAD
5039,DRYAD,I will try not to disappoint.,,1,DRYAD
5040,DRYAD,"Tell me, how did you get into adventuring? It is a dangerous business, as you well know. Any one of us could die without even a moment's notice.",YOSHIM58,1,DRYAD
5041,DRYAD,I did not so much get into adventuring as it was forced upon me.,,1,DRYAD
6940,Minsc,"Boo does not understand. It is not as though the scoundrel will be missed, but... where has Edwin gone, and who is this woman that wears his clothes?",MINSC70,1,BMINSC
6987,Minsc,"Such a temperament! Fire in her belly and not afraid to spit in an eye! It reminds me of the fighting women of my homeland! Ah, sweet lady, you bring me tears.",,1,BMINSC
7030,Minsc,"You bear handsome features, uh... though... they are familiar too, uh... Edwin's sister, perhaps? Hehe. Ah yes, Boo sees the resemblance. You are far his superior in your manner though.",MINSC74,1,BMINSC
7043,Minsc,"I don't do well with the philosophical. You are Edwin? Ah, like Minsc is Boo and Boo is Minsc because we carry each other within. Do you like hamsters? Boo likes you.",,1,BMINSC
7065,Minsc,"I see more and more of Edwin in your tone, though still you are better company than he. Boo will forgive you for now.",,1,BMINSC
7069,Minsc,"I think she warms to our company, Boo. See how she looks longingly?",,1,BMINSC
7549,Minsc,"Your words are strange, wizard. Stranger still are the thoughts behind them. Er, stand back a step if you don't mind. Boo has expressed a dislike for your company, and I cannot say I am surprised...",MINSC71,1,BMINSC
7551,Minsc,"I am quite used to people mocking Boo. It no longer bothers either one of us. Laugh if you will, but Minsc hears what you cannot.",MINSC72,1,BMINSC
7554,Minsc,Opposite of... lesson... less on... more on! The opposite of less on is more on! More on? Do you dare to insult me once again?,,1,BMINSC
7559,Minsc,"The Red Wizard risks great harm. Boo is sensitive, and may not just go for the eyes!",MINSC73,1,BMINSC
7560,Minsc,"You pick at old wounds, wizard! Continue to press and I shall make you some fresh ones!",,1,BMINSC
7561,Minsc,"You are one step away from wearing your lips as a collar, wizard! Withdraw your foolish words!",,1,BMINSC
7562,Minsc,"Then you shall pay the price for your ""observations""! Those that speak ill of the dead shall join them! May you spend eternity with Dynaheir's foot in your loins!",,1,BMINSC
7905,Jaheira,"Think hard on this! This matter is near and dear my own heart, and it deserves due care and attention!",,1,JAHEIRAJ
8656,Minsc,"I do not like the tone of your voice, dark elf! The face I have is the face the ladies love! Boo loves Minsc's face, too. Don't you, Boo? Don't you? Yes!",MINSC44,1,BMINSC
9265,Minsc,Boo says that he was just doing his job.,MINSC50,1,BMINSC
9268,Minsc,"Boo says that Yoshimo did well, too... for someone who isn't Minsc.",,1,BMINSC
9275,Minsc,"Do you see that, Boo? There goes a nice man.",,1,BMINSC
9659,Jaheira,I said not to...,,1,JAHEIRAJ
9695,Jaheira,You do not need to...,,1,JAHEIRAJ
11016,IDRYAD1,Protect me!,DRYAD06,1,IDRYAD1
11018,IDRYAD2,"Yes, help us!",,1,IDRYAD2
11019,IDRYAD3,Free us!,,1,IDRYAD3
11072,Jaheira,"I make claim that you are an affront to all nature. You are a disruption that will not be allowed, and I will fight with the power of my faith and conviction.",,1,JAHEIRAJ
11080,IDRYAD1,We are his possessions.,,1,IDRYAD1
11087,IDRYAD2,His servants.,,1,IDRYAD2
11088,IDRYAD3,His concubines. Please help us to escape!,,1,IDRYAD3
11100,IDRYAD1,But you must help us get free of this... creature Irenicus!,,1,IDRYAD1
11135,IDRYAD2,"Please, friend! His dungeon is death all around!",,1,IDRYAD2
11136,IDRYAD3,He has kidnapped us and kept us here for more time than I can count.,,1,IDRYAD3
11170,Jaheira,"You will accept this challenge, and we will proceed! I will not have this place remain in your ""care""! By the Great Mother, you will not leave the duel alive!",,1,JAHEIRAJ
11172,IDRYAD1,Please stay and help us! We must escape from this... this Irenicus!,,1,IDRYAD1
11174,IDRYAD1,"If you can escape, you must take our acorns to the Queen. Tell her of our plight in this creature's lair.",,1,IDRYAD1
